id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
"30769978",LA 2BED/2BA HOLLYWOOD SIGN / DTLA SUITE + 3 BEDS,"16472083",Lia,Koreatown,34.06035,-118.29115,Entire home/apt,"199","2","62"
"30823489",LA KoreaTown Historical Zone House Comfort Stay!,"228158125",InOk,Koreatown,34.05268,-118.31567,Private room,"55","1","157"
"30855393","Home away from home, centrally located.","14016889",Natia,Koreatown,34.07177,-118.29669,Private room,"80","1","0"
"30903946","Near downtown LA✭55"" HDTV✭Fast Wi-Fi✭King Bed","130185502",Carol,Koreatown,34.05307,-118.30166,Entire home/apt,"145","2","178"
"30906517","Near Downtown✭Conv Cntr✭Fast Wi-Fi✭King✭50""HDTV","130185502",Carol,Koreatown,34.05321,-118.3016,Entire home/apt,"145","2","170"
"30906907",KTown✭Downtown✭King Bed✭Fast WiFi✭Walkscore 95,"130185502",Carol,Koreatown,34.05325,-118.30289,Entire home/apt,"145","2","171"
"30950400",House Sitter Hideaway,"71989655",Scot,Koreatown,34.06746,-118.29077,Entire home/apt,"65","3","0"
"31019683","Hollywood 
Koreatown Chinatown DTLA! Few Min. Away","230863635",Shohela,Koreatown,34.06508,-118.30182,Entire home/apt,"140","1","0"
"31041338",PRIME LOCATION 1BR + FREE PARKING / WiFi / Balcony,"143767026",Michael,Koreatown,34.05889,-118.30166,Entire home/apt,"89","2","5"
"31042772","Hollywood
Koreatown DTLA Grove Night Life Clubs!!","230863635",Shohela,Koreatown,34.06692,-118.30084,Private room,"200","1","179"
"31084255",A quite place to create and to collect thoughts.,"213606969",DeVon,Koreatown,34.05996,-118.29871,Entire home/apt,"150","3","30"
"31242413",MASTER BDRM POOL GYM & P - SUPER DEAL IN KOREATOWN,"191495668",Ivas & Alex,Koreatown,34.06409,-118.29471,Private room,"90","1","36"
"31266811",Near Hollywood Safe Place to Stay in  Los Angeles,"233753468",Tabarak,Koreatown,34.06772,-118.30363,Shared room,"40","90","37"
"31311210",The Ruby | Koreatown Bed/Bath BEST area in LA,"208016055",Richard,Koreatown,34.06833,-118.29521,Private room,"60","2","0"
"31335154",A newly decorated apartment in Ktown,"234579421",Zolzaya,Koreatown,34.06763,-118.29623,Entire home/apt,"70","1","0"
"31353641","❤️ Heart of LA K-Town, 7 Person Valuable APT","219021538",Mj,Koreatown,34.05602,-118.30307,Entire home/apt,"139","1","217"
"31356646",Central Sunny Spanish Style Studio,"5770246",Sean,Koreatown,34.06102,-118.31379,Entire home/apt,"95","5","0"
"31412832",Sophisticated with a trace of taste. Vibe right.,"213606969",DeVon,Koreatown,34.05827,-118.3005,Entire home/apt,"150","3","30"
"31513938",Large King Bed in Central Walkable Location,"36300919",David,Koreatown,34.05668,-118.30091,Private room,"45","1","69"
"31513950",Beautiful studio LA/Hollywood/Turo car available,"44284009",George,Koreatown,34.05584,-118.29584,Entire home/apt,"85","2","343"
"31517121",LA KoreaTown Historical Zone House Huge Room!,"228158125",InOk,Koreatown,34.05314,-118.31496,Private room,"62","1","153"
"31546535",Wilshire Area Koreatown 1 Bedroom. 700 Square Feet,"31187140",Stacy,Koreatown,34.06738,-118.30139,Entire home/apt,"115","1","82"
"31569462",**ULTRA FINE**Urban Escape-Los Angeles Korea Town,"229304391",Thao,Koreatown,34.05849,-118.29313,Entire home/apt,"85","1","20"
"31570597",Comfortable share living room in Koreatown,"44444440",Assadang,Koreatown,34.06073,-118.31032,Shared room,"85","1","0"
"31600574",The V,"217229896",Sylvia,Koreatown,34.06215,-118.29066,Entire home/apt,"165","1","0"
"31602593",Cute/Clean studio apartment WITHOUT a kitchen,"151593",Jordan,Koreatown,34.05872,-118.30244,Entire home/apt,"99","2","20"
"31652722",Studio in the middle of Koreatown,"42422887",Paige,Koreatown,34.06593,-118.30277,Entire home/apt,"75","5","10"
"31665561",City Escape,"36556434",Jasmin,Koreatown,34.05624,-118.29848,Entire home/apt,"109","2","241"
"31724834",Spacious 2BR ktown walk to Restaurants and Shops,"236634602",Big,Koreatown,34.06156,-118.29661,Entire home/apt,"150","2","360"
"31899299","❤️ LADT, K-town 2BD APT, 7 People, nice Location!!","219021538",Mj,Koreatown,34.05431,-118.30284,Entire home/apt,"128","1","337"
"31942334","Modern Koreatown 1BR w/ Gym + W/D, near Wilshire by Blueground","107434423",Blueground,Koreatown,34.05942,-118.29404,Entire home/apt,"143","30","298"
"32090193","Spacious apartment in Rampart Village, Silverlake","192283",Kelsey,Koreatown,34.07204,-118.28733,Private room,"50","3","83"
"32242204",Best Location! 2 Queen Beds + Free WiFi + Neflix!,"143767026",Michael,Koreatown,34.05844,-118.29884,Entire home/apt,"78","2","51"
"32286476",Conveniently Located Cute Korea Town Condo,"59359337",Zoey,Koreatown,34.07432,-118.2962,Entire home/apt,"100","4","0"
"32405079",Central 2BR ktown walk to Restaurants & Shops,"236634602",Big,Koreatown,34.06185,-118.29677,Entire home/apt,"170","2","364"
"32425650",CITY TWIN FLATS 4BR | 4BT | PARKING | SLEEPS 15,"236634602",Big,Koreatown,34.06312,-118.2959,Entire home/apt,"350","2","179"
"32473770",Hancock Park/Koreatown Large 1 Bedroom with Views,"53478241",Kyle,Koreatown,34.06771,-118.31134,Entire home/apt,"70","7","102"
"32530435","She's charming, she's cute! Studio in Koreatown :)","182743508",Elizabeth,Koreatown,34.0647,-118.306,Entire home/apt,"61","60","17"
"32591362",Vintage Studio Apartment in the heart of Koreatown,"244956404",Kay,Koreatown,34.05529,-118.30772,Entire home/apt,"85","1","79"
"32691704",Sunrise Private Room with Balcony in KoreaTown LA,"142065266",Danny,Koreatown,34.05634,-118.30372,Private room,"60","2","216"
"32702848",4 min METRO(Wilshire/Normandie)6min WILTERN WALK,"245909611",Zolzaya,Koreatown,34.06769,-118.29614,Entire home/apt,"85","1","0"
"32723643",Private Modern KTOWN studio,"245909611",Zolzaya,Koreatown,34.06831,-118.29792,Entire home/apt,"80","1","0"
"32729186",Mid century  2 bd big apartment with a garage!!,"105454967",Paulina,Koreatown,34.05674,-118.29988,Entire home/apt,"165","2","0"
"32872804",LA koreatown 1bed for around 2month rent 2달동안렌트하실분,"53755011",Eyelash,Koreatown,34.06263,-118.29922,Entire home/apt,"70","55","0"
"32923093",Koreatown Zen Pad,"78546535",Kaylah,Koreatown,34.06858,-118.30057,Entire home/apt,"150","2","31"
"33108807",The Sapphire | Master ROOM/Private BATH Koreatown,"200908292",Nancy & Tom,Koreatown,34.06833,-118.29388,Private room,"60","2","0"
"33198164","Gorgeous 1920s Tudor Home, Sunny,Central & Quiet!","78917801",Christina,Koreatown,34.07581,-118.2975,Private room,"75","1","0"
"33221364",The Ruby | Comfort Room/Bath in Koreatown,"200908292",Nancy & Tom,Koreatown,34.06687,-118.29523,Private room,"55","3","0"
"33230066",KoreaTown very confortable and stylish decorated,"250215258",Mariposa,Koreatown,34.06966,-118.29972,Entire home/apt,"90","3","166"
"33279278","Stunning Master, Wall-Wall Windows, Ktown, Dwntown","5469474",Angel BnB’s,Koreatown,34.05409,-118.30191,Private room,"85","2","52"
"33287519","Sunny Suite in Mansionette, Koreatown, Downtown","5469474",Angel BnB’s,Koreatown,34.05564,-118.30312,Private room,"93","2","0"
"33340708",Trendy LA Studio in the heart of Koreatown,"44379778",Anastasia,Koreatown,34.06626,-118.3128,Entire home/apt,"85","1","2"
"33363462","LIBRARY Sunny Private Room -Koreatown, Central  LA","142065266",Danny,Koreatown,34.05753,-118.30434,Private room,"45","1","241"
"33364796","Private room no. 6 - Korea-town, Central LA","175918088",Virginia,Koreatown,34.0574,-118.31176,Private room,"40","1","340"
"33374654",Spacious One bedroom apt.Centrally locate it!!,"246222122",Anna,Koreatown,34.05887,-118.29354,Entire home/apt,"90","4","341"
"33374723","Cute, clean, spacious, easy","31612741",Jaimi,Koreatown,34.0558,-118.29003,Entire home/apt,"133","3","0"
"33401428",Art Deco Meets Koreatown,"12885677",Joel,Koreatown,34.07058,-118.29055,Private room,"99","1","171"
"33496556",BEST LOCATION 1BR + FREE PARKING / WiFi / Balcony!,"143767026",Michael,Koreatown,34.06012,-118.29971,Entire home/apt,"98","2","68"
"33640158",Huge 1920's Luxury Apartment in Koreatown's Heart,"208016055",Richard,Koreatown,34.06795,-118.29404,Entire home/apt,"250","5","162"
"33640720",1920’s New York Style beautiful 1 bedroom unit!,"4583058",Manny,Koreatown,34.05709,-118.30392,Entire home/apt,"99","5","289"
"33679287",Private studio 4 min walk Wilshire &Normandy,"253851102",Zolzaya,Koreatown,34.06694,-118.29557,Entire home/apt,"70","1","0"
"33686547",Private Room only for LADY( looking 1-2 roommates),"251592903",Ethan,Koreatown,34.0565,-118.29623,Private room,"35","30","12"
"33696633",Private room ( for female only),"136538649",Hanna,Koreatown,34.06094,-118.29366,Private room,"68","1","59"
"33704912",New Hampshire,"195057664",Esmeralda,Koreatown,34.0735,-118.29435,Private room,"75","1","174"
"33754731",Fully Furnished Ensuite Master Room in Heart of LA,"74270532",Eri,Koreatown,34.06427,-118.29253,Private room,"55","5","100"
"33810175",*Modern Spanish Home in LA Best Location 4,"175762817",Grace,Koreatown,34.05845,-118.30879,Entire home/apt,"185","30","15"
"33845125",Air conditioned Koreatown Studio with roof access!,"35242753",Tim,Koreatown,34.06541,-118.3082,Entire home/apt,"77","1","49"
"33850142",2 bedrooms in townhouse w soundproofed music room,"255590461",Jack,Koreatown,34.0619,-118.31675,Private room,"210","4","269"
"33878041",Stunning Luxury High Rise Condo!,"98720798",AirIt Travel,Koreatown,34.06097,-118.29075,Entire home/apt,"249","1","68"
"34038591",Contemporary Koreatown Studio,"1818865",Jamel,Koreatown,34.05943,-118.2933,Entire home/apt,"80","2","0"
"34068856",FREE PARKING*Modern Central LA Ktown Apartment-4,"133165803",Sherry,Koreatown,34.05494,-118.29923,Entire home/apt,"105","1","12"
"34122918","Dragons Private Room - Korea-town, Central LA","175918088",Virginia,Koreatown,34.05762,-118.30871,Private room,"45","1","185"
"34173735",CHIC LA STUDIO,"258011143",Bella,Koreatown,34.06567,-118.29832,Entire home/apt,"90","5","358"
"34204444",Cozy 4th floor Studio in Koreatown,"245594086",Keith P.,Koreatown,34.05881,-118.31219,Entire home/apt,"70","1","0"
"34249366",Central 2BR ktown Balcony walk to Food & Shops,"236634602",Big,Koreatown,34.05761,-118.31014,Entire home/apt,"160","2","365"
"34253792","Bright, Spacious Koreatown Apartment For Two","19078583",Michelle,Koreatown,34.05951,-118.30164,Entire home/apt,"70","3","6"
"34278536",Melrose Female Dorm in the Heart of LA  A 3,"176820579",Leo,Koreatown,34.07439,-118.30896,Shared room,"30","2","357"
"34280119",Female Dorm in the Heart of Los Angeles A 2,"176820579",Leo,Koreatown,34.074,-118.30936,Shared room,"30","1","180"
"34280867",Female Dorm in the Heart of Los Angeles  A 4,"176820579",Leo,Koreatown,34.07458,-118.30912,Shared room,"30","2","172"
"34283244",Female Dorm in the Heart of Los Angeles  A 6,"176820579",Leo,Koreatown,34.07459,-118.30769,Shared room,"30","2","179"
"34288808",PRIVATE ROOFTOP PENTHOUSE LOS ANGELES/ HOLLYWOOD,"256889741",Kelley,Koreatown,34.06752,-118.30248,Entire home/apt,"69","1","88"
"34334461",Brand New 1909 Craftsmen Home in trendy Koreatown,"76051919",John,Koreatown,34.07088,-118.3017,Entire home/apt,"425","3","0"
"34418623",Urban high rise apartment with stunning views,"30547737",T S L,Koreatown,34.06071,-118.29062,Entire home/apt,"269","2","0"
"34420531",Heart of Koreatown 1Bed + Parking,"253851102",Zolzaya,Koreatown,34.06788,-118.30177,Entire home/apt,"170","1","0"
"34440378",Male Dorm in the Heart of Los Angeles B 7(top),"176820579",Leo,Koreatown,34.0743,-118.30782,Shared room,"30","2","180"
"34512278",✦✦✦MODERN I CLEAN I LOCATION✦✦✦,"22830845",La,Koreatown,34.05978,-118.29017,Entire home/apt,"125","1","312"
"34514133",✧✧✧✧Modern I Clean I Location✧✧✧✧,"22830845",La,Koreatown,34.06148,-118.29116,Entire home/apt,"125","1","349"
"34574021","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07513,-118.30931,Shared room,"20","30","303"
"34574280",Charming Studio in the Heart of Koreatown,"260875478",Andrew,Koreatown,34.06395,-118.29659,Entire home/apt,"64","1","17"
"34583333","⚡️❤️Los Angeles Vacation Home(2Bed, 1Bath)","208610860",Joel,Koreatown,34.06635,-118.29593,Entire home/apt,"136","1","311"
"34601358","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07423,-118.3075,Shared room,"20","30","226"
"34602453","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07525,-118.3094,Shared room,"20","30","303"
"34602504","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07513,-118.30768,Shared room,"20","30","364"
"34602582","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07411,-118.30777,Shared room,"20","30","364"
"34612898",⭐⭐⭐⭐⭐2BD/2BA Executive Suite with + DTLA VIEWS!,"191334391",Adam & Lucy,Koreatown,34.06034,-118.2888,Entire home/apt,"299","1","175"
"34623414",*Modern Spanish Home in LA Best Location 3,"175762817",Grace,Koreatown,34.0583,-118.30935,Entire home/apt,"230","2","15"
"34661092",Beautiful/Fancy 1920’s Apartment in Heart of L.A.!,"22305684",Mary,Koreatown,34.06184,-118.28884,Entire home/apt,"185","1","365"
"34708705",Ktown studio,"35027931",Julian,Koreatown,34.06938,-118.30299,Entire home/apt,"72","2","22"
"34713562",Stunning high rise apt in koreatown,"261831289",Michael,Koreatown,34.06104,-118.29027,Entire home/apt,"110","1","88"
"34722957",••••I Modern I Prime Location I Clean I••••,"22830845",La,Koreatown,34.06145,-118.29018,Entire home/apt,"145","1","360"
"34747581",Charming Moroccan One Bedroom,"262050444",Ryan,Koreatown,34.07221,-118.31041,Entire home/apt,"45","2","15"
"34757573",Modern Artistic Penthouse Views Pool Parking,"227049383",Carl,Koreatown,34.06017,-118.29037,Entire home/apt,"300","5","365"
"34783342","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07388,-118.30769,Shared room,"20","30","364"
"34783569","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07447,-118.3071,Shared room,"20","30","364"
"34852421",Luxurious new apt in korea town Los angeles,"262335286",Rea,Koreatown,34.0618,-118.2961,Entire home/apt,"350","1","0"
"34862432",Luxury SkyRise,"160414351",Larry,Koreatown,34.06011,-118.28987,Entire home/apt,"119","1","335"
"34871573",5-BEAUTIFUL RENOVATED APARTMENT IN KOREATOWN,"324967",Dan,Koreatown,34.07477,-118.29344,Entire home/apt,"299","3","345"
"34949833",New apartment @ Korea Town,"153183848",Fide,Koreatown,34.06055,-118.29429,Entire home/apt,"128","1","73"
"34977500",Shared studio with LA Publicist,"258011143",Bella,Koreatown,34.06637,-118.29754,Shared room,"71","1","365"
"34979086",Vibrant Art Deco Apartment in Koreatown,"899031",Dionne,Koreatown,34.05815,-118.30609,Entire home/apt,"115","3","22"
"35021462","Homey Koreatown 1BR w/ Pool, Gym, near Wilshire & Metro, by Blueground","107434423",Blueground,Koreatown,34.0591,-118.30268,Entire home/apt,"142","30","339"
"35025678","Snazzy Koreatown 1BR w/ Pool, Gym, near Wilshire & Metro, by Blueground","107434423",Blueground,Koreatown,34.05927,-118.30287,Entire home/apt,"137","30","365"
"35039187",❤K-TOWN 5-STAR 2B2B APT - HIGHRISE AMAZING VIEW❤,"226114239",Eric,Koreatown,34.06091,-118.29035,Entire home/apt,"199","1","8"
"35039512",❤K-town High floor APT -  AMAZING VIEW❤,"226114239",Eric,Koreatown,34.06047,-118.29061,Entire home/apt,"149","1","53"
"35039566",❤K-TOWN 5-STAR 2B2B APT - HIGH FLOOR AMAZING VIEW❤,"226114239",Eric,Koreatown,34.06106,-118.2902,Entire home/apt,"199","1","8"
"35063915",1920 Koreatown Studio Apartment close 2 DTLA. POOL,"6155102",Jude,Koreatown,34.05768,-118.31036,Entire home/apt,"68","7","337"
"35070377","Great location, K-Town Los Angeles","111234262",Gregory,Koreatown,34.0646,-118.30925,Shared room,"49","1","88"
"35092821",Private cozy room!,"216600947",Lucy,Koreatown,34.05442,-118.31385,Private room,"70","1","345"
"35113318",Beautiful Studio in Mid City/ Koreatown L.A.,"200255538",Erica,Koreatown,34.06527,-118.28883,Entire home/apt,"85","3","0"
"35121288",Cozy studio in Ktown,"3558156",Marilia,Koreatown,34.05502,-118.30696,Entire home/apt,"70","5","11"
"35129719","Sunny, Peaceful Studio in Koreatown","25843792",CeCe,Koreatown,34.05565,-118.30721,Entire home/apt,"44","1","23"
"35142558","Artist Community for Creatives, Month to Month!","174642927",Sarah,Koreatown,34.07453,-118.30719,Shared room,"20","30","364"
"35156035",Newly decorated Private studio Koreatown,"253851102",Zolzaya,Koreatown,34.06781,-118.2959,Entire home/apt,"80","1","0"
"35157852",2 Bedroom High-Rise  in Korea Town,"206471319",Yancy,Koreatown,34.06036,-118.2908,Entire home/apt,"300","1","132"
"35159630",Shatto plaza,"264792927",Kennedy,Koreatown,34.06125,-118.29039,Entire home/apt,"200","1","364"
"35162928","Shared bedroom with swimming pool, gym. Koreatown","26254317",Ksusha,Koreatown,34.06483,-118.29418,Shared room,"80","1","42"
"35196132",Beautiful Studio in a great Resort Style Apt,"60352108",Joel,Koreatown,34.06821,-118.28922,Entire home/apt,"100","3","11"
"35315665","Luxury, Amenties, Great Location, You can't lose!!","32350228",Quinton,Koreatown,34.06891,-118.28716,Entire home/apt,"125","1","71"
"35325250",Healing Sanctuary studio apartment,"47136573",Celeste,Koreatown,34.06784,-118.31073,Entire home/apt,"70","1","0"
"35353429",Lylaland,"213340796",Jessica,Koreatown,34.05997,-118.2898,Private room,"75","1","179"
"35419218",home away from home,"26178122",Lexi,Koreatown,34.06006,-118.29885,Private room,"65","1","90"
"35419529",FREE PARKING*Modern Central LA Ktown Apartment-5,"133165803",Sherry,Koreatown,34.05523,-118.3016,Entire home/apt,"109","1","33"
"35425353",❤K-town Most Luxuriest 29th floor APT - WEHO VIEW❤,"226114239",Eric,Koreatown,34.0612,-118.29078,Entire home/apt,"159","1","0"
"35425582",❤K-town 29th Most Luxuriest ALL WINDOWS PENTHOUSE❤,"226114239",Eric,Koreatown,34.06253,-118.29123,Entire home/apt,"159","1","0"
"35465140","Shelter Hotel, Standard King Room","264553095",Shelter Hotel,Koreatown,34.06456,-118.29931,Hotel room,"100","1","356"
"35471945",Your bed in LA Koreatown | Monthly Deal,"266887786",Selim,Koreatown,34.06083,-118.30917,Shared room,"35","31","365"
"35492322",Bungalow Oasis - Private Back House in Koreatown!,"34928459",Jessica,Koreatown,34.07432,-118.30219,Entire home/apt,"150","3","151"
"35493461",YOUR BED IN LA | Monthly Deal,"266887786",Selim,Koreatown,34.06019,-118.30971,Shared room,"27","3","302"
"35611041",603-Full apt- Nice mix of modern and vintage,"146510590",Mark,Koreatown,34.05722,-118.31024,Entire home/apt,"109","2","162"
"35616288",Famous Musicians Penthouse Vintage Art Views of LA,"227049383",Carl,Koreatown,34.06174,-118.28989,Entire home/apt,"250","2","90"
"35620269",Charming Producer's Master Suite in Hancock Park,"156554295",Christy,Koreatown,34.07468,-118.31329,Private room,"275","1","0"
"35646308",Prime BRIGHT studio close to Hollywood&DowntownLA,"243586354",Lidia,Koreatown,34.06534,-118.29197,Entire home/apt,"90","4","364"
"35709857",Clean and chic - Koreatown 1-Bedroom Guesthouse,"18349145",Jennifer,Koreatown,34.07124,-118.30286,Entire home/apt,"79","2","71"
"35715301",Charming K TOWN Flat w/ DTLA Views-LGBTQ friendly,"51543024",Andrew & Jacob,Koreatown,34.07461,-118.29372,Private room,"50","1","13"
"35742949",Your Bed in Koreatown Los Angeles | Monthly Deal,"266887786",Selim,Koreatown,34.06044,-118.30754,Shared room,"35","31","365"
"35743017",Your Bed in LA near Metro | monthly deal,"266887786",Selim,Koreatown,34.06211,-118.30795,Shared room,"35","31","355"
"35743426",Bed in a shared room in Los Angeles | Monthly Deal,"266887786",Selim,Koreatown,34.06048,-118.30948,Shared room,"35","31","343"
"35762999",Private luxurious morden apartment,"72604524",Sung,Koreatown,34.05348,-118.30313,Entire home/apt,"149","1","16"
"35806006",Private Bungalow Jr Suite in Hancock Park,"156554295",Christy,Koreatown,34.07566,-118.30712,Private room,"150","2","29"
"35875414",Beatiful and cozy guest house Midwilshire L.A,"255610945",Hyun,Koreatown,34.05485,-118.31935,Entire home/apt,"75","1","35"
"35913539",Spacious Studio Apartment in Koreatown,"180788270",Kyla,Koreatown,34.05923,-118.31065,Entire home/apt,"65","4","0"
"35918475",Beautiful Remodeled Apartment - HEART of LA,"270154662",Bruna,Koreatown,34.06742,-118.31181,Entire home/apt,"100","1","333"
"35961295","Modern Koreatown 1BR w/ Gym + Pool near Wiltern Theatre, by Blueground","107434423",Blueground,Koreatown,34.07084,-118.28717,Entire home/apt,"116","30","284"
"35966364",Private apartments in Koreatown Room 208,"159494763",Yi,Koreatown,34.06672,-118.30075,Entire home/apt,"90","1","357"
"36000314",Vermont29楼,"226114239",Eric,Koreatown,34.06039,-118.29034,Entire home/apt,"159","1","0"
"36006228",Monthly Deal in Downtown LA Shared Room,"270899367",Ronaldo,Koreatown,34.06064,-118.30851,Shared room,"35","7","347"
"36030590",K-town Most Luxuriest 29th floor APT - Crazy View,"261448459",Barry,Koreatown,34.06214,-118.29048,Entire home/apt,"159","1","0"
"36035150",K-town Most Luxuriest High floor APT - WEHO VIEW,"261448459",Barry,Koreatown,34.06048,-118.29132,Entire home/apt,"159","1","0"
"36040945","Downtown, Los Angeles","270368052",Bri,Koreatown,34.06198,-118.2906,Entire home/apt,"229","1","12"
"36075185",Vintage Stylish Penthouse Natural Light HillsViews,"227049383",Carl,Koreatown,34.06023,-118.29042,Entire home/apt,"235","1","365"
"36077281",Korea Town Apartment w/DTLA Views,"51543024",Andrew & Jacob,Koreatown,34.0727,-118.29402,Entire home/apt,"100","2","2"
"36110303",Bed For Rent in LA shared room | Best Deal,"270899367",Ronaldo,Koreatown,34.05994,-118.30742,Shared room,"29","3","365"
"36145219",4 - Single Bed in Hollywood Hostel,"56636321",Isamu,Koreatown,34.07527,-118.30932,Hotel room,"27","1","301"
"36148311",Dreamy private room in the heart of LA,"196572237",Igor,Koreatown,34.06917,-118.29743,Private room,"60","1","13"
"36178515",Private apartments in  Koreatown Room 103,"159494763",Yi,Koreatown,34.06685,-118.30076,Entire home/apt,"110","1","163"
"36212549",❤K-town Most Luxuriest High floor APT - DTLA VIEW❤,"226114239",Eric,Koreatown,34.06158,-118.29061,Entire home/apt,"159","1","291"
"36213231",Shatto place (koreatown apartment),"151604314",Jr,Koreatown,34.06076,-118.29085,Entire home/apt,"139","1","362"
"36231393",Private master bedroom,"272507003",Bobyrobson,Koreatown,34.05812,-118.30305,Private room,"100","3","1"
"36244391",Best Location Completely Renovated one bedroom,"48900298",Nazzihusaini,Koreatown,34.07377,-118.29828,Private room,"130","1","88"
"36284868",NEW! Charming 1BDR with the Hollywood Sign View,"196572237",Igor,Koreatown,34.06975,-118.29564,Entire home/apt,"99","1","0"
"36387307",2 - Single Hostel Bed in Hollywood,"56636321",Isamu,Koreatown,34.07408,-118.30718,Hotel room,"27","1","316"
"36387492",3 - Single Bed in Shared Room Hollywood Hostel,"56636321",Isamu,Koreatown,34.07549,-118.30844,Hotel room,"27","1","310"
"36387596",18 - Shared Space in Hollywood Single Bed,"56636321",Isamu,Koreatown,34.0752,-118.30738,Hotel room,"27","1","311"
"36387911",13 - Single Bed in Shared Space,"56636321",Isamu,Koreatown,34.07433,-118.30912,Hotel room,"27","1","308"
"36393119",7 - Clean single bed in big shared space,"56636321",Isamu,Koreatown,34.07565,-118.309,Hotel room,"27","1","316"
"36393280",10 - Single Bed in Shared Space Hollywood,"56636321",Isamu,Koreatown,34.07397,-118.30891,Hotel room,"27","1","287"
"36393379",9 - Single Bed in Hollywood Shared Space,"56636321",Isamu,Koreatown,34.07438,-118.3088,Hotel room,"271","1","309"
"36393687",15 - Single Bed in Big Shared Hollywood Space,"56636321",Isamu,Koreatown,34.07585,-118.30782,Hotel room,"27","1","311"
"36393852",16 - Single Bed Shared Space in Hollywood,"56636321",Isamu,Koreatown,34.07602,-118.30768,Hotel room,"27","1","296"
"36394037",6 - Single Bed in Bed Shared Hollywood Space,"56636321",Isamu,Koreatown,34.07465,-118.30858,Hotel room,"27","1","313"
"36394198",17 - Single Bed Shared Location in Los Angeles,"56636321",Isamu,Koreatown,34.07408,-118.30884,Hotel room,"27","1","299"
"36411594",DOWNTOWN LA/KTOWN TOP 2bedroom Apt,"269065843",Cali Properties,Koreatown,34.05438,-118.30325,Entire home/apt,"125","2","173"
"36425118","Beautiful house, safe and quiet neighborhood!","271366811",Yosuke,Koreatown,34.07415,-118.30906,Private room,"59","3","347"
"36455462",Best Place to Stay in Los Angeles | Monthly Deal,"270899367",Ronaldo,Koreatown,34.06178,-118.30819,Shared room,"36","31","365"
"36482283",20 - Comfy Foam Bed in Hollywood Shared Room,"56636321",Isamu,Koreatown,34.07584,-118.30738,Hotel room,"27","1","312"
"36482572",19 - Comfy Single Bed in Hollywood Shared Room,"56636321",Isamu,Koreatown,34.07605,-118.30891,Hotel room,"27","1","309"
"36482858",22 - Comfy Single Bed in Hollywood Shared Room,"56636321",Isamu,Koreatown,34.07553,-118.30775,Hotel room,"27","1","313"
"36483045",23 - Hollywood Single Bed in Shared Space,"56636321",Isamu,Koreatown,34.07428,-118.30799,Hotel room,"27","1","310"
"36483241",24 - Comfy Bed Middle of Hollywood Shared Space,"56636321",Isamu,Koreatown,34.07425,-118.30864,Hotel room,"27","1","314"
"36483358",25 - Single Bed in Awesome Shared Hollywood Space,"56636321",Isamu,Koreatown,34.07432,-118.30756,Hotel room,"27","1","315"
"36483443",26 - Awesome Single Bed in Shared Hollywood Space,"56636321",Isamu,Koreatown,34.07438,-118.3074,Hotel room,"27","1","308"
"36516062",YOUR HOME IN LOS ANGELES | K-town | Best Deal,"270899367",Ronaldo,Koreatown,34.06083,-118.30799,Shared room,"29","31","365"
"36516219",SHARED ROOM IN LA CLOSE TO DTLA | Monthly Deal,"270899367",Ronaldo,Koreatown,34.06022,-118.30842,Shared room,"34","31","365"
"36516342",Your home away in LA K-town | Monthly Deal,"270899367",Ronaldo,Koreatown,34.06049,-118.30985,Shared room,"34","31","365"
"36520456",Luxurious Modern high-rise fantastic views,"72604524",Sung,Koreatown,34.06283,-118.29032,Entire home/apt,"169","1","78"
"36521274","【Quad, male only】Beautiful and  quiet house","271366811",Yosuke,Koreatown,34.07521,-118.30736,Shared room,"34","3","365"
"36524153","【Quad, male only】Beautiful and  quiet house","271366811",Yosuke,Koreatown,34.07443,-118.30757,Shared room,"34","3","365"
"36562718",Quant & Fresh Studio,"15341320",Allison,Koreatown,34.05978,-118.29484,Entire home/apt,"150","3","350"
"36563256","【Quad, male only】Beautiful and  quiet house","271366811",Yosuke,Koreatown,34.07396,-118.30743,Shared room,"34","3","365"
"36611189",Centrally Located Koreatown Studio,"60796269",Gina,Koreatown,34.07043,-118.29653,Entire home/apt,"60","4","0"
"36645633",Brand new hostel in the heart of Korea town 1,"37159440",Moe,Koreatown,34.05637,-118.30704,Shared room,"33","1","364"
"36675527",Quiet Master bedroom in the heart of LA,"183634813",Paisley,Koreatown,34.05532,-118.29859,Private room,"45","4","263"
"36728106",⚡️❤️Perfectly Located Beautiful Apartment(2Beds),"208610860",Joel,Koreatown,34.06687,-118.29616,Entire home/apt,"140","1","298"
"36736393","Private Studio in KTOWN, Los Angeles","155061619",Kristina,Koreatown,34.0677,-118.31186,Entire home/apt,"80","1","161"
